bakora ibisabwa byose kugira ngo icyo gikorwe	they can do all the requirements for that activity to be done
mu Rwanda wongeye gutorwa n Abanyarwanda 	in Rwanda you have been re-elected by Rwandans
Mu gikorwa cyuburinganire	In the act of gender equality
ubundi buryozwe bwose bwateganyijwe	all other liabilities are provided
Nubwo hari amategeko ahana ibyaha by ingengabitekerezo ya jenoside  	Although there are laws that punish crimes of genocide ideology 
umubare w abatora	the number of voters 
by umwihariko ku bakozi bakora mu biro bya leta	especially for employees working in government offices
ku bikenewe mu iterambere ry abaturage 	on the needs of community development
 itariki ya nyuma muri rubanda	the last date in public
kumvira abantu 	obeying the people
muri Mtn hakubiyemo guhamagara	in Mtn includes calling
Perezida w Umuryango atorwa nabanyamuryango	The President of the Association is elected by the member
abaturage barishimye ubungubu	citizens are now happy
Ibi biterwa ahanini numubare wabakozi	This is largely due to the number of employees
Gushyira mu bikorwa  	Implementation
hamwe n'umutunzi mu rupfu rwe 	with the rich man in his death 
Kugira uruhare mu guteza imbere ibidukikije 	Contribute to the development of the environment
ahita  ajya i Galilaya 	he then went to Galilee
umvira ijwi ryawe	listen to your voice
Iyo ubwo buryo bunaniranye	When that method fails
nzakurimburira mu mahanga  	I will destroy you in foreign lands
urukiko ruzagutegeka guhita uvamunzu akokanya	the court shall order you to leave house immediately
no kwishyura ubukode ku gihe 	and timely payment of rent
Ushobora kuyijyaho ukoresheje mudasobwa 	You can access it using a computer
 Serivisi zinyuranye zakoreweho ubushakashatsi mu mibereho myiza yabaturage	Various social services have been studied in well being of citizen
utuye Mbugangari  mumurenge wa gisenyi	who live in Mbugangari  gisenyi sector
umusaruro w ubuhinzi 	agricultural production 
Mbese ntidukwiriye kwishima  	don't we deserve to be happy?
kwishyura ikompanyi y ubwishingizi	to pay the insurance company
gusaba isosiyete  icyemezo kijyanye n'imigabane 	request the company for a shareholder decision
ufite ubwenge butunganye ari kumwe nawe 	who have perfect wisdom is with you
ikayiha inshingano kunshingano zihanitse	and assigns it to the high responsibilities
kwemererwa gukorera mu Rwanda 	to be allowed to work in Rwanda
nabanyamahanga bose  barahagarara 	and all the foreigners stand
Banki Nkuru ibyo yiyemeje kubikora	The Central Bank decided to work on it
muruhame byatera ibibazo	in public would cause a problems
gifite imibiri makumyabiri igomba gukurwaho 	it contains twenty bodies which must be removed 
ibyiringiro murwanda	hopes in rwanda
mu mujyi wa kigali	in city of kigali
Ingingo ya kane ni Ishyirwaho ry amakomisiyo	fourth Article is the Establishment of Commissions
 Umwanditsi w inama udatorwa	The secretary of the council who doesn't elected
Aya mategeko yemejwe n inteko rusange 	These rules were approved by the General Assembly 
 itangaza ibiganiro bihita kuri televiziyo  	it broadcasts live conversation on television
Muri Nyakanga   itsinda ry i Freetown ryabikoreshaga	In July the Freetown group used it
ikintu icyo ari cyo cyose 	whatever anything else
Nimucyo tugende mu buryo bwiyubashye	Let us walk with in dignity way
Igihe yarahiye iyo ndahiro  	When he swore that oath 
  ibyo batinya ntimukabitinye	do not be afraid of what they fear
Ujye uzirikana ko ibi byose ari amoshya y urungano gusa	Keep in mind that all of this is just peer pressure
ati Ntabwo ari byo uyu numuhungu nuwanjye	"You are not right, this is my son"
bitewe n'indahiro yari yamurahiye  	as a result of the oath he had sworn to him 
mu butayu  m	"in the dessert,"
ushyirwaho na Komite Nyobozi 	appointed by the Executive Committee
ibirebana n ibibazo byazavuka  	about the issues that will arise
birebana n'iyo nyandiko 	it's about that document
uRwanda cyangwa abanyamakuru	Rwanda or journalists 
ibyo igihugu gikoresha no gutanga raporo ku gihe	what country use and timely reporting
Ibikorwa bitemewe biri mu Iteka rya Minisitiri 	the illegal acts are contained in the Ministerial Order 
itabaza rye rimuri hejuru rizazima 	his lamp above him will be extinguished
banki mu nzego z ibanze	banks at the local level
hamwe nagahanga ka Sawuli  	alongside with Saul's head
 Hano hari impano nyinshi munsi yigiti cya Noheri. 	There are many gifts under the Christmas tree.
 Hariho abanyarwanda benshi binubira ibiciro biri hejuru. 	There are many rwandan who complain about high prices.
 Hariho abanyapolitike benshi batubahiriza amasezerano. 	There are many politicians who do not respect the agreement.
 Hariho abantu bavuga kuberako ari ibigoryi	There are people who talk because they are stupid
 Hariho abantu magana atatu basaba umwanya umwe gusa. 	There are three hundred people who apply for only one position.
 Hariho impamvu zitandukanye zishobora gutuma inzu ishobora gusigara irimo ubusa. 	There are various reasons why a house can be left empty.
 Habaye impanuka ya gari ya moshi kare mugitondo. 	There was a train accident early in the morning.
 Hariho umubare utagereranywa wabakobwa mwishuri. 	There is an incomparable number of girls in the school.
 Hariho amafaranga yinyongera 	There is an additional money
 Ntibikenewe ko  ugirwa inama niba utabishaka. 	You don't have to take advice if you don't want to.
 Ntibikenewe ko uhangayikishwa no kubura umwanya	You don't have to worry about losing time
" Mucyumba hari piyano, ariko ntamuntu wayicurangaga. "	"There was a piano in the room, but no one ever played it"
 Nta kindi uretse ishyamba	Nothing else but the forest 
 Nta bimenyetso bihagije byari kumuhamya icyaha	There was not enough evidence to convict him
 Muri salle hari abantu bagera kuri magana atatu. 	There were about three hundred people in the hall.
 Nta matike ahari yo kuwagatanu	No tickets available for Friday.
 Hariho udutsima tubiri. Nariye umwe hanyuma urya undi. 	There are two loaves of bread. I ate one and you ate the other.
 Mu mpera zuyu mwaka hazabaho ibibazo byubukungu. 	There will be economic problems later this year.
 Hazaba irindi yerekanwa ryiyi firime mumasaha abiri. 	There will be another displaying of the movie in two hours.
 Hano hari umwandiko wuzuye	Here is the full text 
 Hano hari iduka hakurya y'umuhanda. 	There is a shop across the street.
 Hariho umurongo mwiza hagati yo kutitonda no guhendwa. 	There is a fine line between careless and deceit.
 hari ikamyo itukura ihagaze imbere yinzu yawe. 	There is a red truck parked in front of your house.
hoteri yaka amafaranga yinyongera kuri murandasi	The hotel has an extra charge for the internet.
ntacyo bivuze ibyo dukora	It doesn't matter what we do.
" Ntacyo gukora, rero nshobora no kureba televiziyo. "	"Nothing to do, so I can even watch TV."
mariya harikintu afite gituma adashobora kuneshwa 	There is something Mary have that makes her invincible.
 Hariho ikindi kintu ugomba gukora mbere yuko utaha. 	There is something else you need to do before you go home.
 Hari ikintu nashakaga kuvugana nawe. 	There is something I wanted to talk to you about.
Ntabwo twigeze twemerera hirwa kujyayo wenyine. 	We never allowed hirwa to go there alone.
" Dukurikije impapuro, muri Peru habaye umutingito. "	"According to the paper, there was an earthquake in Peru."
" Nkurikije uko mbizi, nta bitabo byiza kuri iri somo"	"As far as I know, there are no good books on this course"
" Nkuko ijisho ryabonaga, nta kindi uretse umucanga. "	"As the eye could see, it was nothing but sand."
" Mbere yo gukora ibyo, hari ikintu ugomba kumenya. "	"Before doing so, there is something you need to know."
 Nubwo nta kimenyetso 	Although there is no sign
 Yahamaze imyaka icumi mbere yuko agera i Kyoto. 	He spent ten years there before arriving in Kyoto.
 Sinatekerezaga rwose ko hari ikintu cyo guhangayika. 	I didn’t really think there was anything to worry about.
 Ntabwo nkeka ko hari impamvu yo kujyayo ubu. 	I don't think there is any reason to go there now.
 Ndabaza niba hari foromaje isigaye muri firigo. 	I ask if there is any cheese left in the fridge.
" Nari mpari, kandi ntabwo ari ukuri"	"I was there, and it is not true"
" Niba harinzitizi, turahagarika inama nonaha. "	"If there is obstacle, we will cancel the meeting now."
 Muri iyi minsi haba hari isoko rinini kubintu nkibi? 	Is there a huge market for such things these days?
 Hba hari ikintu cyihariye ushaka kunywa? 	Is there anything special you want to drink?
 Haba hari ikintu cyihariye ushaka kureba? 	Is there anything special you want to see?
" Ni igihugu cyiza gusurwa, ariko ntabwo nahatura."	"It is a beautiful country to visit, but I did not live there."
 Reba umuhungu n'imbwa biruka hariya. 	Look at the boy and the dogs running there.
muri bisi hari abantu bagera kw'icumi	 there are about ten people in the bus
yijujuta ko nta mafaranga asigaye. 	He complains that there is no money left.
 Inama izaba yarangiye nitugerayo. 	The meeting will be over when we get there.
 Hano hari agatsiko k'abana bakina umukino ku kibuga. 	There is a group of children playing a game on the field.
 Muri karitsiye hariho amazu menshi yatawe	In the neighborhood there are many abandoned houses
 Hariho amato menshi yo kuroba ku kivuko. 	There are many fishing boats at the harbor.
 hari umuhanda aho ugiye hose muri Amerika	There is a road everywhere you go in the United States
 Hano hari abantu benshi cyane. Reka tujye ahandi. 	There are so many people here. Let's go somewhere else.
 Habayeho ibibazo byinshi bijyanye nimyitwarire yawe. 	There have been a number of issues related to your behavior.
Hari ibihuha bivuga ko zahabu yabonetse mu kibaya. 	There are rumors that gold was found in the valley.
 Ntawushobora kuvuga ibizaba mugihe cya vuba. 	No one can predict what will happen in the near future.
 Hagomba kubaho ubwumvikane buke hagati yabo	There must be a misunderstanding between them
 Kera hari resitora imbere yiyi bisi zihagarara. 	Once upon a time there was a restaurant in front of this bus stop.
 Kera hari umudugudu hano mbere yuko urugomero rukorwa. 	Once upon a time there was a village here before the dam was built.
 Muri parike hari umugore mwiza ufite umusatsi wirabura. 	In the park there is a beautiful woman with dark hair.
 Hari igihe we na njye twari inshuti nziza rwose.	There were times when he and I were really good friends.
urabona uko nsa	can you see how I look
 Ntakindi kintu uretse amazi 	There is nothing but water 
 Hariho umuyobozi umwe gusa wari ku kazi igihe imvururu zatangiraga. 	There was only one manager at work when the riots began.
 Uyu munsi hari abanyeshuri benshi badahari mu ishuri	Today there are many students who are not in school
 Mu icupa ry’imiti harimo aspirine. 	In the medicine bottle there is an aspirin.
 Hariho impumuro isekeje ituruka kuri moteri yimodoka. 	There is a funny smell coming from the car engine.
 Nta muntu ushobora gucuranga gitari nka hirwa Jackson. 	No one can play the guitar like Hirwa Jackson.
 Ntampamvu yo guha akazi umwana 	No reason to hire an child
 Nta mwanya wo kukubwira ibyo ukeneye kumenya byose. 	There is no time to tell you everything you need to know.
 Ntakintu kibi kirenze gukundana mutegeranye	Nothing is worse than loving each other in distance.
 Iyi ni inkoranyamagambo nini iri muri iri somero. 	This is the large dictionary in this library.
 hirwa atekereza ko hari amahirwe menshi ko Mariya azavuga yego. 	hirwa thinks there is a good chance that Mary will say yes.
 hirwa yifuzaga ko hari ikindi kintu yakora kugirango afashe. 	hirwa wished there was something else he could do to help.
 Twahatuye imyaka icumi igihe intambara yarangiraga	We lived there for ten years when the war ended
 Twashakishije ahantu hose. Nta handi dushobora kureba. 	We searched everywhere. We have nowhere else to look.
" Ejo, habaye impanuka ikomeye kumuhanda. "	"Yesterday, there was a serious road accident."
 Urasa nkaho uzi ibintu byose bibaho 	You seem to know everything there is 
Numvise ko nta tegeko rigena ubwicanyi.kumipaka	I have heard that there is no law that limits murder in boundaries
 Muri Amerika habaho ibarura buri myaka icumi. 	In the United States there is a census every ten years.
hazaba imodoka ziguruka ahantu hose.	there will be cars flying everywhere.
 Hari igice cyubuzima bwanjye hirwa atakubwiye? 	Is there a part of my life that hirwa never told you about?
 Hari ikintu cyihariye ushaka kumva? 	Is there anything special you want to hear?
 Haba hariho ikintu kidasanzwe muburyo hirwa akora? 	Is there anything special about the way hirwa works?
 Bavuga ko hari ubutunzi bwashyinguwe hano.	They say there is a wealth buried here.
" Byaba byiza cyane turamutse tujyiyeyo, sibyo? "	"It would be great if we go there, wouldn't it?"
" Igihe yari agiye kugenda, habaye umutingito ukomeye. "	"When he was about to leave, it happened a great earthquake."
 Mama yari ahari igihe umuriro watangiraga. 	My mother was there when the fire started.
 Nubwo waba wicisha bugufi gute	"No matter how humble you are, "
" Kera, hariho injangwe yitwaga Tango. "	"in past, there was a cat called Tango."
" Kera, muri uyu mudugudu hari umusaza"	" in past, there was an old man in this village"
 Vuba aha mu mujyi habaye imyigaragambyo myinshi. 	There has been a lot of protests in the city recently.
" Kubera ko nta mwanya uhagije , yafashe tagisi. "	"Not having enough time, he took a taxi."
 Babwire ko hano hari umuntu ubashakisha. 	Tell them there is someone here looking for you.
